rn1qkbn1/pp6/2pp3r/P3pBpp/1P6/2PP1PP1/7P/RN1QK1NR w KQq * 0 15;0
rn1qkbn1/pp6/2pp3r/P3pBpp/1P5P/2PP1PP1/8/RN1QK1NR b KQq * 0 15;0
rn1qk1n1/pp2b3/2pp3r/P3pBpp/1P5P/2PP1PP1/8/RN1QK1NR w KQq * 1 16;0
rn1qk1n1/pp2b3/2pp3r/P3pBpp/1P5P/2PP1PP1/4N3/RN1QK2R b KQq * 2 16;0
r2qk1n1/pp1nb3/2pp3r/P3pBpp/1P5P/2PP1PP1/4N3/RN1QK2R w KQq * 3 17;0
r2qk1n1/pp1nb3/2pp3r/P3pBpp/1P5P/2PP1PP1/3QN3/RN2K2R b KQq * 4 17;0
r2qk1n1/pp1nb3/2p4r/P2ppBpp/1P5P/2PP1PP1/3QN3/RN2K2R w KQq * 0 18;0
r2qk1n1/pp1nb3/2p4r/P2ppB1p/1P5p/2PP1PP1/3QN3/RN2KR2 w Qq * 0 19;0
r2qk1n1/pp1nb3/P1p4r/3ppB1p/1P5p/2PP1PP1/3QN3/RN2KR2 b Qq * 0 19;0
r2qk1n1/pp1n4/P1p4r/3ppBbp/1P5p/2PP1PP1/3QN3/RN2KR2 w Qq * 1 20;0
r2qk1n1/pp1n4/P1p4r/3p1Bbp/1P3N1p/2PP2P1/3Q4/RN2KR2 b Qq * 0 21;0
r3k1n1/pp1nq3/P1p4r/3p1Bbp/1P3N1p/2PP2P1/4Q3/RN2KR2 b Qq * 2 22;0
r3k1n1/p2nq3/Ppp4r/3p1Bbp/1P3N1p/2PP2P1/4Q3/RN2KR2 w Qq * 0 23;0
r3k1n1/p2nq3/Ppp1N2r/3p1Bbp/1P5p/2PP2P1/4Q3/RN2KR2 b Qq * 1 23;0
r3k1n1/p2nq3/Ppp1N2r/3p1B1p/1P5p/2PP2P1/4Q3/RNb1KR2 w Qq * 2 24;0
N2k4/p2nn3/Ppp4r/3p1B1p/1P6/2PP2p1/8/RNb1KR2 w Q * 0 27;0
N2k4/p2n4/Ppp4r/3p1n1p/1P6/2PP2p1/4K3/RNR5 b - * 0 28;0
N2k4/p2n4/Ppp1r3/3p1n1p/1P6/2PP2p1/3K4/RNR5 b - * 2 29;0
N2k4/p2n4/Ppp1r3/3p1n2/1P5p/2PP2p1/3K4/RNR5 w - * 0 30;0
N2k4/p2n4/Ppp1r3/3p1n2/1P5p/2PP2p1/3K4/RN5R b - * 1 30;0
N7/p2nk3/Ppp1r3/3p1n2/1P5p/2PP2p1/3K4/RN5R w - * 2 31;0
N7/p2nk3/Ppp1r3/3p1n2/RP5p/2PP2p1/3K4/1N5R b - * 3 31;0
N7/p2n4/Pppkr3/3p1n2/RP5p/2PP2p1/3K4/1N5R w - * 4 32;0
N7/p2n4/Pppkr3/3p1n2/RP5p/2PP2p1/3K4/1N3R2 b - * 5 32;0
N7/p2n4/Pppk4/3prn2/RP5p/2PP2p1/3K4/1N3R2 w - * 6 33;0
N7/p2n4/Pppk4/3prn2/RP5p/2PP2p1/3K4/1N5R b - * 7 33;0
N7/p2n4/Pppkr3/3p1n2/RP5p/2PP2p1/3K4/1N5R w - * 8 34;0
N7/p2n4/Pppkr3/3p1n2/RP5p/2PP2p1/3K4/1N3R2 b - * 9 34;0
N7/p2n4/Pppkr3/3p1n2/RP5p/2PP4/3K2p1/1N3R2 w - * 0 35;0
N7/p2n4/Pppkr3/3p1n2/RP5p/2PP4/3K2p1/1NR5 b - * 1 35;0
N7/p2n4/Pppkr3/3p1n2/RP6/2PP3p/3K2p1/1NR5 w - * 0 36;0
N7/p2n4/Pppkr3/1P1p1n2/R7/2PP3p/3K2p1/1NR5 b - * 0 36;0
N7/p2n4/PpPkr3/3p1n2/R7/2PP4/3K2pp/1NR5 b - * 0 37;0
N7/p2n4/PpPkr3/3p1n2/R7/2PP4/3K4/1N4q1 w - * 0 39;0
N7/p2n4/PpPkr3/3p1n2/R7/2PP4/2K5/1N4q1 b - * 1 39;0
N7/p2n4/Ppk1r3/3p4/R7/2PPn3/1K6/1N4q1 w - * 0 41;0
N7/p2n4/Ppk1r3/3p4/R7/2PPn3/1K1N4/6q1 b - * 1 41;0
N7/p2n4/Ppk1r3/3p4/R7/2PP4/2KN4/3n2q1 b - * 3 42;0
N7/p2n4/Ppk1r3/3p4/R7/2PPn3/1K1N4/6q1 b - * 5 43;0
N7/p2n4/Ppk1r3/3p4/R7/2PP4/2KN4/3n2q1 b - * 7 44;0
q7/p2n4/Ppk1r3/3p4/R7/2PP4/3N4/3K4 w - * 0 46;0
q7/p2n4/Ppk1r3/3p4/5R2/2PP4/3N4/3K4 b - * 1 46;0
q7/p7/Ppk1r3/2np4/5R2/2PP4/3N4/3K4 w - * 2 47;0
q7/p7/Ppk1r3/3p4/5R2/2Pn1N2/8/3K4 w - * 0 48;0
q7/p7/Pp1k4/3p4/5N2/2P5/8/3K4 b - * 0 50;0
2q5/p7/Pp1k4/3p4/5N2/2P5/8/3K4 w - * 1 51;0
8/p7/qp1k4/3p4/5N2/2P5/3K4/8 w - * 0 52;0
8/p7/qp1k4/3p4/8/2P4N/3K4/8 b - * 1 52;0
8/p7/1p1k4/3p4/8/2P4N/3K4/5q2 w - * 2 53;0
8/p7/1p1k4/3p2N1/8/2P5/3K4/5q2 b - * 3 53;0
8/p7/1p1k4/3p2q1/8/2P5/8/3K4 w - * 0 55;0
8/p7/1p1k4/3p2q1/8/2P5/2K5/8 b - * 1 55;0
8/p7/1p1k4/3p4/8/2P5/6q1/2K5 b - * 3 56;0
8/8/1p1k4/p2p4/8/2P5/6q1/2K5 w - * 0 57;0
8/8/1p1k4/p2p4/8/2P5/6q1/3K4 b - * 1 57;0
8/8/1p1k4/p2p4/8/2P5/1q6/3K4 w - * 2 58;0
8/8/1p1k4/p2p4/8/2q5/4K3/8 b - * 1 59;0
8/8/3k4/pp1p4/8/2q5/4K3/8 w - * 0 60;0
8/8/3k4/pp1p4/8/2q5/8/5K2 b - * 1 60;0
8/8/3k4/p2p4/1p6/2q5/8/5K2 w - * 0 61;0
8/8/3k4/p2p4/1p6/2q5/5K2/8 b - * 1 61;0
8/8/3k4/3p4/pp6/2q5/5K2/8 w - * 0 62;0
8/8/3k4/3p4/pp6/2q5/4K3/8 b - * 1 62;0
8/8/3k4/3p4/1p6/p1q5/4K3/8 w - * 0 63;0
8/8/3k4/3p4/1p6/p1q5/8/5K2 b - * 1 63;0
8/8/3k4/3p4/8/ppq5/8/5K2 w - * 0 64;0
8/8/3k4/3p4/8/ppq5/4K3/8 b - * 1 64;0
8/8/3k4/8/3p4/ppq5/4K3/8 w - * 0 65;0
8/8/3k4/8/3p4/ppq5/8/3K4 b - * 1 65;0
8/8/3k4/8/1q1p4/pp6/8/3K4 w - * 2 66;0
8/8/3k4/8/1q1p4/pp6/4K3/8 b - * 3 66;0
8/8/3k4/8/3p4/ppq5/4K3/8 w - * 4 67;0
8/8/3k4/8/3p4/ppq5/8/3K4 b - * 5 67;0
8/8/3k4/8/3p4/pp6/2q5/4K3 b - * 7 68;0
8/8/3k4/8/8/pp1p4/2q5/4K3 w - * 0 69;0
8/8/3k4/8/8/pp1p4/2q5/5K2 b - * 1 69;0
8/8/3k4/8/8/pp6/2qp4/5K2 w - * 0 70;0
8/8/3k4/8/8/pp6/2qp1K2/8 b - * 1 70;0
8/8/3k4/8/8/pp4K1/2q5/3q4 b - * 1 71;0
8/8/3k4/8/5K2/pp6/2q5/6q1 b - * 3 72;0
8/8/3k4/8/4K3/pp6/5q2/6q1 b - * 5 73;0
r1bqkbnr/pppp1ppp/n3p3/8/P7/RP5P/2PPPPP1/1NBQKBNR w Kkq * 1 5;0.5
r1bqkbnr/pppp1ppp/n3p3/8/P7/1P5P/R1PPPPP1/1NBQKBNR b Kkq * 2 5;0.5
r1bqk1nr/pppp1ppp/n3p3/2b5/P7/1P5P/R1PPPPP1/1NBQKBNR w Kkq * 3 6;0.5
r1bqk1nr/pppp1ppp/n3p3/2b5/P7/1P5P/RBPPPPP1/1N1QKBNR b Kkq * 4 6;0.5
r1bqk1nr/pppp2pp/n3pp2/2b5/P7/1P5P/RBPPPPP1/1N1QKBNR w Kkq * 0 7;0.5
r1bqk1nr/pppp2pp/n3pp2/2b5/P7/1PB4P/R1PPPPP1/1N1QKBNR b Kkq * 1 7;0.5
r1bqk1nr/pppp2pp/4pp2/2b5/Pn6/1PB4P/R1PPPPP1/1N1QKBNR w Kkq * 2 8;0.5
r1bqk1nr/pppp2pp/4pp2/2b5/Pn6/1PB4P/1RPPPPP1/1N1QKBNR b Kkq * 3 8;0.5
r1bqk1nr/ppp3pp/4pp2/2bp4/Pn6/1PB4P/1RPPPPP1/1N1QKBNR w Kkq * 0 9;0.5
r1bqk1nr/ppp3pp/4pp2/2bp4/Pn6/1PB2N1P/1RPPPPP1/1N1QKB1R b Kkq * 1 9;0.5
r1bqk1nr/ppp3pp/4pp2/8/Pb1p4/1P3N1P/1RPPPPP1/1N1QKB1R w Kkq * 0 11;0.5
r1bqk1nr/ppp3pp/4pp2/8/Pb6/1PP2N1P/1R2PPP1/1N1QKB1R b Kkq * 0 12;0.5
r1bqk1nr/ppp3pp/4pp2/2b5/P7/1PP2N1P/1R2PPP1/1N1QKB1R w Kkq * 1 13;0.5
r1b1k1nr/ppp3pp/4pp2/2b5/P7/1PP1PN1P/1R3PP1/1N1K1B1R b kq * 0 14;0.5
r3k1nr/pppb2pp/4pp2/2b5/P7/1PP1PN1P/1R3PP1/1N1K1B1R w kq * 1 15;0.5
r3k1nr/pppb2pp/4pp2/2b5/P1B5/1PP1PN1P/1R3PP1/1N1K3R b kq * 2 15;0.5
r5nr/pppb1kpp/4pp2/2b5/P1B5/1PP1PN1P/1R3PP1/1N1K3R w - * 3 16;0.5
r5nr/pppb1kpp/4pp2/2b5/P1BN4/1PP1P2P/1R3PP1/1N1K3R b - * 4 16;0.5
4r1nr/pppb1kpp/4pp2/2b5/P1BN4/1PP1P2P/1R3PP1/1N1K3R w - * 5 17;0.5
4r1nr/pppb1kpp/4pp2/2b5/P1BN4/1PP1P2P/1RK2PP1/1N5R b - * 6 17;0.5
4r2r/pppbnkpp/4pp2/2b5/P1BN4/1PP1P2P/1RK2PP1/1N5R w - * 7 18;0.5
4r2r/pppbnkpp/4pp2/2b5/P1BN4/1PP1P2P/1RK2PP1/1N1R4 b - * 8 18;0.5
4rr2/pppbnkpp/4pp2/2b5/P1BN4/1PP1P2P/1RK2PP1/1N1R4 w - * 9 19;0.5
4rr2/pppbnkpp/4pp2/2b5/P1BN4/1PP1P2P/1RKR1PP1/1N6 b - * 10 19;0.5
4rr2/pp1bnkpp/2p1pp2/2b5/P1BN4/1PP1P2P/1RKR1PP1/1N6 w - * 0 20;0.5
4rr2/pp1bnkpp/2p1pp2/2b5/P1BN4/1PPKP2P/1R1R1PP1/1N6 b - * 1 20;0.5
4rr2/pp1b1kpp/2p1ppn1/2b5/P1BN4/1PPKP2P/1R1R1PP1/1N6 w - * 2 21;0.5
4rr2/pp1b1kpp/2p1ppn1/2b5/P1BN1P2/1PPKP2P/1R1R2P1/1N6 b - * 0 21;0.5
4rr2/1p1b1kpp/2p1ppn1/p1b5/P1BN1P2/1PPKP2P/1R1R2P1/1N6 w - * 0 22;0.5
4rr2/1p1b1kpp/2p1ppn1/p1b5/P1BN1P2/1PPKP1PP/1R1R4/1N6 b - * 0 22;0.5
3r1r2/1p1b1kpp/2p1ppn1/p1b5/P1BN1P2/1PPKP1PP/1R1R4/1N6 w - * 1 23;0.5
3r1r2/1p1b1kpp/2p1ppn1/p1b5/P1BNPP2/1PPK2PP/1R1R4/1N6 b - * 0 23;0.5
3r1r2/3b1kpp/2p1ppn1/ppb5/P1BNPP2/1PPK2PP/1R1R4/1N6 w - * 0 24;0.5
3r1r2/3b1kpp/2p1ppn1/p1b5/P1KNPP2/1PP3PP/2RR4/1N6 b - * 0 25;0.5
3r1r2/3b1kpp/2pbppn1/p7/P1KNPP2/1PP3PP/2RR4/1N6 w - * 1 26;0.5
3r1r2/3b1kpp/2pbppn1/p7/P1K1PP2/1PP3PP/2RRN3/1N6 b - * 2 26;0.5
3r1r2/3bk1pp/2pbppn1/p7/P1K1PP2/1PP3PP/2RRN3/1N6 w - * 3 27;0.5
3r1r2/3bk1pp/2pbppn1/p7/P1K1PP2/1PPR2PP/2R1N3/1N6 b - * 4 27;0.5
2br1r2/4k1pp/2pbppn1/p7/P1K1PP2/1PPR2PP/2R1N3/1N6 w - * 5 28;0.5
2br1r2/4k1pp/2pbppn1/p7/PPK1PP2/2PR2PP/2R1N3/1N6 b - * 0 28;0.5
3r1r2/4k1pp/b2bppn1/pP6/2K1PP2/2PR2PP/2R1N3/1N6 b - * 0 30;0.5
2r2r2/4k1pp/3bppn1/pb6/4PP2/1KPR2PP/2R1N3/1N6 w - * 0 32;0.5
2r2r2/4k1pp/3bppn1/pb6/4PP2/1KP1R1PP/2R1N3/1N6 b - * 1 32;0.5
2r2r2/4k1pp/3bppn1/p7/2b1PP2/2P1R1PP/1KR1N3/1N6 b - * 3 33;0.5
1r3r2/4k1pp/3bppn1/p7/2b1PP2/2P1R1PP/2R1N3/1NK5 b - * 5 34;0.5
1r3r2/4k1pp/4ppn1/p1b5/2b1PP2/2P1R1PP/2R1N3/1NK5 w - * 6 35;0.5
1r3r2/4k1pp/4ppn1/p1b5/2b1PP2/2P2RPP/2R1N3/1NK5 b - * 7 35;0.5
1r3r2/4k1pp/4ppn1/p1b5/4PP2/1bP2RPP/2R1N3/1NK5 w - * 8 36;0.5
1r3r2/4k1pp/4ppn1/p1b5/4PP2/1bP2RPP/3RN3/1NK5 b - * 9 36;0.5
1r3r2/4k1pp/5pn1/p1b1p3/4PP2/1bP2RPP/3RN3/1NK5 w - * 0 37;0.5
1r3r2/4k1pp/5pn1/p1b1pP2/4P3/1bP2RPP/3RN3/1NK5 b - * 0 37;0.5
1r3r1n/4k1pp/5p2/p1b1pP2/4P3/1bP2RPP/3RN3/1NK5 w - * 1 38;0.5
1r3r1n/4k1pp/5p2/p1b2P2/3PP3/1b3RPP/3R4/1NK5 b - * 0 39;0.5
1r3r1n/4k1pp/3b1p2/p4P2/3PP3/1b3RPP/3R4/1NK5 w - * 1 40;0.5
1r3r1n/4k1pp/3b1p2/p4P2/3PP3/1bR3PP/3R4/1NK5 b - * 2 40;0.5
1r3r1n/4k1pp/3b1p2/5P2/p2PP3/1bR3PP/3R4/1NK5 w - * 0 41;0.5
1r3r1n/4k1pp/3b1p2/5P2/p2PP3/1bR3PP/1R6/1NK5 b - * 1 41;0.5
2r4n/4k1pp/5p2/5P2/p2PP3/1b4bP/1R1K4/1N6 w - * 0 44;0.5
2r4n/4k1pp/5p2/5P2/p2PP3/1b4bP/1R2K3/1N6 b - * 1 44;0.5
7n/4k1pp/5p2/5P2/p2PP3/1b4bP/1R2K3/1Nr5 w - * 2 45;0.5
7n/4k1pp/5p2/5P2/p2PP3/1b2K1bP/1R6/1Nr5 b - * 3 45;0.5
7n/4k1pp/5p2/5P2/p2PP3/1b2K2P/1R6/1Nr1b3 w - * 4 46;0.5
7n/4k1pp/5p2/5P2/p2PP3/1b2K2P/6R1/1Nr1b3 b - * 5 46;0.5
7n/5kpp/5p2/5P2/p2PP3/1b2K2P/6R1/1Nr1b3 w - * 6 47;0.5
7n/5kpp/5p2/5P2/p2PP3/1b2K2P/1R6/1Nr1b3 b - * 7 47;0.5
7n/4k1pp/5p2/5P2/p2PP3/1b2K2P/1R6/1Nr1b3 w - * 8 48;0.5
7n/4k1pp/5p2/5P2/p2PP3/1b2K2P/6R1/1Nr1b3 b - * 9 48;0.5
7n/5kpp/5p2/5P2/p2PP3/1b2K2P/6R1/1Nr1b3 w - * 10 49;0.5
7n/5kpp/5p2/5P2/p2PP3/1b2K2P/1R6/1Nr1b3 b - * 11 49;0.5
6kn/6pp/5p2/5P2/p2PP3/1b2K2P/1R6/1Nr1b3 w - * 12 50;0.5
6kn/6pp/5p2/5P2/p2PP3/1b5P/1R2K3/1Nr1b3 b - * 13 50;0.5
6kn/6pp/5p2/5P2/p1bPP3/5K1P/1R6/1Nr1b3 b - * 15 51;0.5
6kn/6pp/5p2/5P2/p2PP3/1b3K1P/1R6/1Nr1b3 w - * 16 52;0.5
6kn/6pp/5p2/5P2/p2PP3/1b5P/1R2K3/1Nr1b3 b - * 17 52;0.5
6kn/6pp/5p2/5P2/p1bPP3/5K1P/1R6/1Nr1b3 b - * 19 53;0.5
6kn/6pp/5p2/5P2/p2PP3/1b3K1P/1R6/1Nr1b3 w - * 20 54;0.5
r1bqkbnr/p1pp1ppp/1p6/8/PP1p4/R7/2PPPPPP/1NBQKB1R w Kkq * 0 6;0.5
r1bqkbnr/p1pp1ppp/1p6/8/PP1p4/1R6/2PPPPPP/1NBQKB1R b Kkq * 1 6;0.5
r1bqkbnr/2pp1ppp/1p6/p7/PP1p4/1R6/2PPPPPP/1NBQKB1R w Kkq * 0 7;0.5
r1bqkbnr/2pp1ppp/1p6/p7/PP1p4/BR6/2PPPPPP/1N1QKB1R b Kkq * 1 7;0.5
r2qkbnr/2pp1ppp/b7/p7/P2p4/BR6/2PPPPPP/1N1QKB1R w Kkq * 0 9;0.5
r2qk1nr/2pp1ppp/b7/p7/P2p4/N4R2/2PPPPPP/3QKB1R b Kkq * 0 10;0.5
r2qk2r/2ppnppp/b7/p7/P2p4/N4R2/2PPPPPP/3QKB1R w Kkq * 1 11;0.5
r2qk2r/2ppnppp/b7/pN6/P2p4/5R2/2PPPPPP/3QKB1R b Kkq * 2 11;0.5
r2qkr2/2ppnppp/b7/pN6/P2p4/5R2/2PPPPPP/3QKB1R w Kq * 3 12;0.5
r2qkr2/2ppnppp/b7/pN6/P2p4/5R1P/2PPPPP1/3QKB1R b Kq * 0 12;0.5
2rqkr2/2ppnppp/b7/pN6/P2p4/5R1P/2PPPPP1/3QKB1R w K * 1 13;0.5
2rqkr2/2ppnppp/b7/pN6/P2p4/5RPP/2PPPP2/3QKB1R b K * 0 13;0.5
2rqkr2/2ppnpp1/b6p/pN6/P2p4/5RPP/2PPPP2/3QKB1R w K * 0 14;0.5
2rqkr2/2ppnpp1/b6p/pN6/P2p3P/5RP1/2PPPP2/3QKB1R b K * 0 14;0.5
2rqkr2/2ppnpp1/7p/p7/P6P/5NP1/2PPPP2/3QKB1R b K * 0 16;0.5
2rqkr2/2ppnp2/6pp/p7/P6P/5NP1/2PPPP2/3QKB1R w K * 0 17;0.5
2rqkr2/2ppnp2/6pp/p7/P6P/5NPB/2PPPP2/3QK2R b K * 1 17;0.5
2rqkr2/2ppn3/6pp/p4p2/P6P/5NPB/2PPPP2/3QK2R w K * 0 18;0.5
2rqkr2/2ppn3/6pp/p4p2/P6P/5NPB/2PPPP2/3QKR2 b - * 1 18;0.5
2rqk3/2ppn3/5rpp/p4p2/P6P/5NPB/2PPPP2/3QKR2 w - * 2 19;0.5
2rqk3/2ppn3/5rpp/p4p2/P6P/2P2NPB/3PPP2/3QKR2 b - * 0 19;0.5
2rqk3/2pp4/5rpp/p2n1p2/P6P/2P2NPB/3PPP2/3QKR2 w - * 1 20;0.5
2rqk3/2pp4/5rpp/p2n1p2/P5PP/2P2N1B/3PPP2/3QKR2 b - * 0 20;0.5
2rqk3/2pp4/6rp/p7/P6P/2P2N1n/3PPP2/3QKR2 w - * 0 23;0.5
2rqk3/2pp4/6rp/p7/P6P/2P2N1n/2QPPP2/4KR2 b - * 1 23;0.5
2rqk3/2pp4/7p/p7/P5rP/2P2N1n/2QPPP2/4KR2 w - * 2 24;0.5
2rqk3/2pp4/7p/p6P/P5r1/2P2N1n/2QPPP2/4KR2 b - * 0 24;0.5
2rqk3/2pp4/7p/p6P/P4nr1/2P2N2/2QPPP2/4KR2 w - * 1 25;0.5
2rqk3/2pp4/7p/p6P/P4nr1/2P5/2QPPP1N/4KR2 b - * 2 25;0.5
2rqk3/2pp4/7p/p6P/P5r1/2P5/2QPPPnN/3K1R2 b - * 4 26;0.5
2rqk3/2pp4/7p/p5rP/P7/2P5/2QPPPnN/3K1R2 w - * 5 27;0.5
2rqk3/2pp4/7p/p5rP/P4P2/2P5/2QPP1nN/3K1R2 b - * 0 27;0.5
2rqk3/2pp2r1/7p/p6P/P4P2/2P5/2QPP1nN/3K1R2 w - * 1 28;0.5
2rqk3/2pp2r1/7p/p6P/P4P2/2P2R2/2QPP1nN/3K4 b - * 2 28;0.5
2rqk3/2pp1r2/7p/p6P/P4P2/2P2R2/2QPP1nN/3K4 w - * 3 29;0.5
2r5/2ppkr2/7p/p6P/P4P2/2P2R2/3PP1nN/3K4 w - * 0 31;0.5
2r5/2ppkr2/7p/p6P/P4P2/2P1PR2/3P2nN/3K4 b - * 0 31;0.5
2r5/2ppk3/7p/p4r1P/P4P2/2P1PR2/3P2nN/3K4 w - * 1 32;0.5
2r5/2ppk3/7p/p6r/P4P2/2P1PR2/3P2n1/3K1N2 w - * 0 33;0.5
2r5/2ppk3/7p/p6r/P4P2/2PPPR2/6n1/3K1N2 b - * 0 33;0.5
2r5/2ppk3/7p/p1r5/P4P2/2PPPR2/6n1/3K1N2 w - * 1 34;0.5
2r5/2ppk3/7p/p1r5/P4P2/2PPPR2/3K2n1/5N2 b - * 2 34;0.5
2r5/2ppk3/8/p1r4p/P4P2/2PPPR2/3K2n1/5N2 w - * 0 35;0.5
2r5/2ppk3/8/p1r4p/P4P2/2PPP1R1/3K2n1/5N2 b - * 1 35;0.5
2r5/2ppk3/8/p1r4p/P4P1n/2PPP1R1/3K4/5N2 w - * 2 36;0.5
2r5/2ppk3/8/p1r4p/P3PP1n/2PP2R1/3K4/5N2 b - * 0 36;0.5
2r5/2pp4/4k3/p1r4p/P3PP1n/2PP2R1/3K4/5N2 w - * 1 37;0.5
2r5/2pp4/4k3/p1r4p/P3PP1n/2PPR3/3K4/5N2 b - * 2 37;0.5
1r6/2pp4/4k3/p1r4p/P3PP1n/2PPR3/3K4/5N2 w - * 3 38;0.5
1r6/2pp4/4k3/p1r4p/P3PP1n/2PPR1N1/3K4/8 b - * 4 38;0.5
1r6/2pp1k2/8/p1r4p/P3PP1n/2PPR1N1/3K4/8 w - * 5 39;0.5
1r6/2pp1k2/8/p1r2P1p/P3P2n/2PPR1N1/3K4/8 b - * 0 39;0.5
8/2pp1k2/8/p4P1N/P3P2n/2rPR3/1r6/3K4 b - * 0 41;0.5
8/2pp1k2/8/p4P1N/P3P2n/2rPR3/3K4/1r6 b - * 2 42;0.5
8/2pp1k2/8/p4P1N/P3P2n/2rPR3/3K4/2r5 w - * 3 43;0.5
8/2pp1k2/8/p4P1N/P3P2n/2rP2R1/3K4/2r5 b - * 4 43;0.5
8/2pp1k2/8/p4P1N/P3P2n/2rPK1R1/2r5/8 b - * 6 44;0.5
8/2pp1k2/8/p4P1N/P3P3/2rP4/5Kn1/8 b - * 1 46;0.5
8/2pp1k2/8/p4P1N/P3P3/3P4/2r3n1/6K1 b - * 3 47;0.5
8/2pp1k2/8/p4P1N/P3P3/3P4/2r5/4n1K1 w - * 4 48;0.5
8/2pp1k2/8/p4P2/P3PN2/3P4/2r5/4n1K1 b - * 5 48;0.5
8/2pp1k2/8/p4P2/P3PN2/3P4/3r4/4n1K1 w - * 6 49;0.5
8/2pp1k2/8/p2N1P2/P3P3/3P4/3r4/4n1K1 b - * 7 49;0.5
8/2pp1k2/8/p2N1P2/P3P3/3P1n2/3r4/5K2 b - * 9 50;0.5
8/2pp1k2/8/p2N1P2/P3P3/3P4/3r3n/6K1 b - * 11 51;0.5
8/2pp1k2/8/p2N1P2/P3P3/3P1n2/3r4/5K2 b - * 13 52;0.5
8/3p1k2/2p5/p2N1P2/P3P3/3P1n2/3r4/5K2 w - * 0 53;0.5
8/3p1k2/1Np5/p4P2/P3P3/3P1n2/3r4/5K2 b - * 1 53;0.5
8/3p1k2/1Np5/p4P2/P3P3/3P4/3r3n/6K1 b - * 3 54;0.5
8/3p1k2/1Np5/p4P2/P3P3/3P1n2/3r4/5K2 b - * 5 55;0.5
8/3p1k2/1Np5/p4P2/P3P3/3P4/3r3n/6K1 b - * 7 56;0.5
r2qkbnr/p1pppppp/1pn5/1P6/6P1/3P4/1PPQPP1P/RNB1KBNR b KQkq * 0 5;0.5
r2qkbnr/p1pppppp/1p6/1P6/3n2P1/3P4/1PPQPP1P/RNB1KBNR w KQkq * 1 6;0.5
r2qkbnr/p1pppppp/1p6/1P6/3n2P1/3P4/1PPQPPBP/RNB1K1NR b KQkq * 2 6;0.5
1r1qkbnr/p1pppppp/1p6/1P6/3n2P1/3P4/1PPQPPBP/RNB1K1NR w KQk * 3 7;0.5
1r1qkbnr/p1pppppp/1p6/1n1B4/6P1/3P4/1PPQPP1P/RNB1K1NR w KQk * 0 8;0.5
1r1qkbnr/p1pppppp/1p6/1n1B4/6PP/3P4/1PPQPP2/RNB1K1NR b KQk * 0 8;0.5
1r1qkb1r/p1pppppp/1p3n2/1n1B4/6PP/3P4/1PPQPP2/RNB1K1NR w KQk * 1 9;0.5
1r1qkb1r/p1pppppp/1p3n2/1n6/2B3PP/3P4/1PPQPP2/RNB1K1NR b KQk * 2 9;0.5
1r1qkb1r/p1pppppp/1p1n1n2/8/2B3PP/3P4/1PPQPP2/RNB1K1NR w KQk * 3 10;0.5
1r1qkb1r/p1pppppp/Bp1n4/8/6nP/3P4/1PPQPP2/RNB1K1NR w KQk * 0 11;0.5
1r1qkb1r/p1pppppp/Bp1n4/8/6nP/3P1N2/1PPQPP2/RNB1K2R b KQk * 1 11;0.5
1r1qkb1r/p2ppppp/Bp1n4/2p5/6nP/3P1N2/1PPQPP2/RNB1K2R w KQk * 0 12;0.5
1r1qkb1r/p2ppppp/Bp1n4/2p5/6nP/2NP1N2/1PPQPP2/R1B1K2R b KQk * 1 12;0.5
1r1qkb1r/p2pppp1/Bp1n4/2p4p/6nP/2NP1N2/1PPQPP2/R1B1K2R w KQk * 0 13;0.5
1r1qkb1r/p2pppp1/Bp1n4/2p4p/6nP/2NP1N2/1PPQPP2/R1B1KR2 b Qk * 1 13;0.5
1r1qkb1r/p2ppp2/Bp1n2p1/2p4p/6nP/2NP1N2/1PPQPP2/R1B1KR2 w Qk * 0 14;0.5
1r1qkb1r/p2ppp2/Bp1n2p1/2p4p/6nP/2NP1N2/1PP1PP2/R1BQKR2 b Qk * 1 14;0.5
1r1qk3/p2ppp2/Bp1n2pr/2p4p/6nP/2NP1N2/1PP1PP2/R2QKR2 w Q * 0 16;0.5
1r1qk3/p2ppp2/Bp1n2pr/2p4p/6nP/2NP1N2/1PPKPP2/R2Q1R2 b - * 1 16;0.5
1r1qk3/p2ppp2/B2n2pr/1pp4p/6nP/2NP1N2/1PPKPP2/R2Q1R2 w - * 0 17;0.5
1r1qk3/p2ppp2/B2n2pr/1ppN3p/6nP/3P1N2/1PPKPP2/R2Q1R2 b - * 1 17;0.5
1r1qk3/p2pp3/B2n1ppr/1ppN3p/6nP/3P1N2/1PPKPP2/R2Q1R2 w - * 0 18;0.5
1r1qk3/p2pp3/B2n1ppr/1ppN3p/6nP/R2P1N2/1PPKPP2/3Q1R2 b - * 1 18;0.5
1r1qk3/p2pp3/B2n1ppr/1p1N3p/2p3nP/R2P1N2/1PPKPP2/3Q1R2 w - * 0 19;0.5
1r1qk3/p2pp3/B2n1ppr/1p1N3p/2p3nP/2RP1N2/1PPKPP2/3Q1R2 b - * 1 19;0.5
1r1qk3/p2pp3/5ppr/3N3p/1pB3nP/3P1N2/1PPKPP2/3Q1R2 b - * 0 21;0.5
1r2k3/p2pp3/5ppr/q2N3p/1pB3nP/3P1N2/1PPKPP2/3Q1R2 w - * 1 22;0.5
